Año(aaaa)-Mes(mm),Id Periodicidad,Tipo,Descripcion Nivel_1_español,Descripcion Nivel_2_español,Codigo Nivel_ 1,Codigo Nivel_ 2,Descripcion Nivel_3_español,Codigo Nivel_ 3,Valor,Version,Descripcion español
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"985,038",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"1139,492",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"2124,53",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"542,112",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"274,143",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"816,255",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"55,122",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"113,962",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"36,659",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Total Depósitos en poder del público  <sup>1/</sup>,7,8,,,"3161,022",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con entidades no financieras,2,0,Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con la DGCPTN,1,0,Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,0,Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,M1,,8,,,,"1202,525",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"3327,055",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"3547,292",Última,miles de millones de pesos colombianos
1988-11-30,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"3161,022",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"340,688",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"387,13",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Base monetaria,Total,6,3,,,"727,818",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Bonos en poder del Banco de la República,,13,,,,,Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Bonos <sup>1/</sup>,7,6,,,"12,059",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"1014,172",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"1108,024",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"2122,196",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"502,924",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"243,34",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"746,264",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"55,279",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"111,972",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"21,396",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Total Depósitos en poder del público  <sup>1/</sup>,7,8,,,"3069,166",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con entidades no financieras,2,0,Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con la DGCPTN,1,0,Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,0,Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,M1,,8,,,,"1086,952",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"3209,148",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"3409,854",Última,miles de millones de pesos colombianos
1988-10-31,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"3069,166",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"329,962",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"359,49",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Base monetaria,Total,6,3,,,"689,452",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Bonos en poder del Banco de la República,,13,,,,,Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Bonos <sup>1/</sup>,7,6,,,"12,051",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"1030,643",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"1083,917",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"2114,56",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"490,427",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"229,107",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"719,534",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"55,276",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"109,188",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"16,065",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Total Depósitos en poder del público  <sup>1/</sup>,7,8,,,"3026,674",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con entidades no financieras,2,0,Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con la DGCPTN,1,0,Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,0,Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,M1,,8,,,,"1049,496",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"3164,056",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"3356,636",Última,miles de millones de pesos colombianos
1988-09-30,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"3026,674",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"341,499",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"362,059",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Base monetaria,Total,6,3,,,"703,558",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Bonos en poder del Banco de la República,,13,,,,,Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Bonos <sup>1/</sup>,7,6,,,"11,899",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"1032,28",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"1052,138",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"2084,418",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"484,837",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"213,172",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"698,009",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"55,209",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"121,449",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"19,886",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Total Depósitos en poder del público  <sup>1/</sup>,7,8,,,"2990,87",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con entidades no financieras,2,0,Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con la DGCPTN,1,0,Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,0,Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,M1,,8,,,,"1039,508",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"3123,926",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"3332,369",Última,miles de millones de pesos colombianos
1988-08-31,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"2990,87",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"331,223",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"370,481",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Base monetaria,Total,6,3,,,"701,704",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Bonos en poder del Banco de la República,,13,,,,,Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Bonos <sup>1/</sup>,7,6,,,"11,755",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,CDT <sup>1/</sup>,2,"1013,648",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,Cuentas de ahorro,1,"1025,816",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuasidineros <sup>1/</sup>,7,2,TOTAL<sup>1/</sup>,3,"2039,464",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector privado,1,"483,897",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Del sector público,2,"222,164",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cuentas Corrientes,7,1,Total,3,"706,061",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Cédulas,7,5,,,"54,428",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Depósitos fiduciarios,7,4,,,"122,996",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Otros depósitos a la vista,7,3,,,"16,544",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,Total Depósitos en poder del público  <sup>1/</sup>,7,8,,,"2951,248",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con entidades no financieras,2,0,Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Repos con la DGCPTN,1,0,Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos en poder del público <sup>1/</sup>,"Total Repos, Simultáneas y Transferencia Temporal de Valores (TTV) con el sector real",7,7,Total,3,0,Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Depósitos Restringidos,,11,,,,0,Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,M1,,8,,,,"1037,284",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,M2<sup>1/</sup>,,9,,,,"3076,748",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,M3<sup>1/</sup>,,10,,,,"3282,471",Última,miles de millones de pesos colombianos
1988-07-31,3,MONETARIO,Total Depósitos <sup>2/</sup>,,13,,,,"2951,248",Última,miles de millones de pesos colombianos
1988-06-30,3,MONETARIO,Base monetaria,Efectivo,6,1,,,"351,143",Última,miles de millones de pesos colombianos
1988-06-30,3,MONETARIO,Base monetaria,Reserva Bancaria,6,2,,,"350,278",Última,miles de millones de pesos colombianos
