Clasificación de la Entidad,Código de Clasificación de la Entidad,Cuenta,Clase de Cuenta,Código de Cuenta,Tipo de Cuenta,Año semana,Tasa,Formato Id,Monto,Orden,Total
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200536,"23,501908587038",500,"184213,17085",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200537,"23,8331264318779",500,"200747,53484",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200538,"23,5809347893559",500,"205486,86071",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200539,"23,6789586729939",500,"259856,87088",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200540,"23,2478437736671",500,"173870,39823",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200541,"23,3517432266318",500,"193882,41204",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200542,"23,2920652058008",500,"173381,44583",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200543,"23,2650120209001",500,"229382,57697",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200544,"23,2822634416885",500,"224548,45861",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200545,"23,3418561800866",500,"155257,62068",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200546,"23,5196479143489",500,"170980,57788",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200547,"23,2246870539908",500,"222895,55654",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200548,"23,3018533228997",500,"271629,12634",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200549,"22,964935647193",500,"160364,02978",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200550,"22,8850100305807",500,"227777,78924",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200551,"22,936742968349",500,"248049,72556",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200552,"22,5163287732689",500,"212215,68401",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200601,"22,7101411141028",500,"120277,97838",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200602,"22,8274723310189",500,"116813,53132",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200603,"22,931482026064",500,"178095,13661",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200604,"22,8134511770912",500,"205071,14526",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200605,"22,930312579109",500,"241118,09835",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200606,"22,5337801987707",500,"216622,39631",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200607,"22,8087765028002",500,"248648,87674",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200608,"22,4619363144784",500,"266921,75976",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200609,"22,7182443390685",500,"284178,23295",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200610,"22,1091930064509",500,"231438,96384",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200611,"22,0182921572732",500,"272248,28073",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200612,"22,3363942887309",500,"213255,55498",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200613,"22,5414179454188",500,"345576,09676",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200614,"20,5203741676175",500,"302428,2543",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200615,"21,3012264502078",500,"163533,00313",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200616,"21,2456626448086",500,"268149,75123",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200617,"21,4320948382986",500,"379697,0556",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200618,"20,4615917468175",500,"192969,35",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200619,"20,5067412827804",500,"287067,84029",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200620,"20,4907536581802",500,"297656,71996",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200621,"20,4779016648102",500,"314632,69359",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200622,"20,4764629438962",500,"296357,86596",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200623,"19,9254940700285",500,"285148,64766",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200624,"19,8951355847997",500,"318825,51653",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200625,"20,1266873539935",500,"260404,81896",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200626,"20,1960589354376",500,"344158,55212",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200627,"19,529201382295",500,"204323,77064",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200628,"19,5327122120057",500,"295978,3094",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200629,"19,4208485506929",500,"275371,70328",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200630,"19,6749682026051",500,"357372,75054",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200631,"19,6323372934351",500,"309413,55221",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200632,"19,2416516193718",500,"246640,62708",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200633,"18,9333748675764",500,"363406,44863",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200634,"19,1744846832989",500,"257446,62453",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200635,"19,4921528814979",500,"439943,94681",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200636,"18,8878933010611",500,"314775,86915",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200637,"19,2687966227106",500,"344708,88711",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200638,"19,3630654048822",500,"347239,3306",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200639,"19,6907057503429",500,"475826,34105",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200640,"19,5176558306845",500,"275211,26585",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200641,"19,8490514458014",500,"290695,7736",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200642,"19,8251022349866",500,"253380,55164",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200643,"19,6517082999593",500,"314697,71008",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200644,"19,9917743833718",500,"352477,67584",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200645,"19,4429208584187",500,"276105,98084",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200646,"19,6911739198177",500,"251827,41735",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200647,"19,5747454478142",500,"322353,71968",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200648,"19,6836478627129",500,"392220,55973",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200649,"19,460545841175",500,"229609,01647",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200650,"19,3486577324306",500,"343407,54328",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200651,"19,7496067605982",500,"383872,64977",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200652,"19,4755509206292",500,"273559,97376",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200701,"19,5618137373969",500,"165793,52334",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200702,"18,7113122638356",500,"182547,45647",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200703,"18,948243419728",500,"251360,86996",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200704,"19,1533159934335",500,"292502,61043",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200705,"19,2621436153413",500,"362630,85502",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200706,"19,1472580082549",500,"284574,80445",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200707,"19,1922313257749",500,"325364,41343",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200708,"18,7944299861929",500,"376815,4015",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200709,"18,8765136583876",500,"486136,57969",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200710,"18,2988687904102",500,"383686,95889",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200711,"18,679750061836",500,"396542,068",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200712,"18,1509778445806",500,"388816,69002",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200713,"18,4904450650257",500,"595271,52288",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200714,"18,9788289120945",500,"247206,97198",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200715,"19,4296310396031",500,"385813,83026",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200716,"19,6176659393925",500,"437415,69801",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200717,"19,4983156003439",500,"494603,58754",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200718,"20,3248643170942",500,"402265,51965",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200719,"21,0379566880585",500,"326018,84221",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200720,"21,5899481510171",500,"330839,21182",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200721,"21,3822155300402",500,"282975,9505",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200722,"21,7955124992193",500,"417750,40631",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200723,"21,9013654270517",500,"270103,93665",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200724,"22,0145881662729",500,"253466,25339",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200725,"21,8960338753004",500,"266090,0941",999950,"12,8621447900894"
Bancos comerciales,1201,Crédito de consumo,Crédito de consumo,088-999950,Crédito de consumo,200726,"22,030931050893",500,"449669,52398",999950,"12,8621447900894"
